ticker,instrument_key
HEXT.NS,NSE_EQ|INE093A01041
HFCL.NS,NSE_EQ|INE548A01028
HGINFRA.NS,NSE_EQ|INE926X01010
HGM.NS,NSE_EQ|INE596H01014
HGS.NS,NSE_EQ|INE170I01016
HIGREEN.NS,NSE_EQ|INE0PIC01017
HIKAL.NS,NSE_EQ|INE475B01022
HILINFRA.NS,NSE_EQ|INE00RL01028
HILTON-RE2.NS,NSE_EQ|INE788H20033
HILTON.NS,NSE_EQ|INE788H01017
HIMATSEIDE.NS,NSE_EQ|INE049A01027
HINDALCO.NS,NSE_EQ|INE038A01020
HINDCOMPOS.NS,NSE_EQ|INE310C01029
HINDCON.NS,NSE_EQ|INE642Y01029
HINDCOPPER.NS,NSE_EQ|INE531E01026
HINDOILEXP.NS,NSE_EQ|INE345A01011
HINDPETRO.NS,NSE_EQ|INE094A01015
HINDUNILVR.NS,NSE_EQ|INE030A01027
HINDWAREAP.NS,NSE_EQ|INE05AN01011
HINDZINC.NS,NSE_EQ|INE267A01025
HIRECT.NS,NSE_EQ|INE835D01023
HISARMETAL.NS,NSE_EQ|INE598C01011
HITECH.NS,NSE_EQ|INE106T01025
HITECHCORP.NS,NSE_EQ|INE120D01012
HITECHGEAR.NS,NSE_EQ|INE127B01011
HLEGLAS.NS,NSE_EQ|INE461D01028
HLVLTD.NS,NSE_EQ|INE102A01024
HMAAGRO.NS,NSE_EQ|INE0ECP01024
HMT.NS,NSE_EQ|INE262A01018
HMVL.NS,NSE_EQ|INE871K01015
HNDFDS.NS,NSE_EQ|INE254N01026
HNGSNGBEES.NS,NSE_EQ|INF204KB19I1
HOACFOODS.NS,NSE_EQ|INE0S6S01017
HOLMARC.NS,NSE_EQ|INE0LXA01019
HOMEFIRST.NS,NSE_EQ|INE481N01025
HOMESFY.NS,NSE_EQ|INE0N7F01017
HONASA.NS,NSE_EQ|INE0J5401028
HONAUT.NS,NSE_EQ|INE671A01010
HONDAPOWER.NS,NSE_EQ|INE634A01018
HPAL.NS,NSE_EQ|INE0GSL01024
HPIL.NS,NSE_EQ|INE05X901010
HPL.NS,NSE_EQ|INE495S01016
HPTL.NS,NSE_EQ|INE0VA601019
HRHNEXT.NS,NSE_EQ|INE0R3501012
HSCL.NS,NSE_EQ|INE019C01026
HTMEDIA.NS,NSE_EQ|INE501G01024
HUBTOWN.NS,NSE_EQ|INE703H01016
HUDCO.NS,NSE_EQ|INE031A01017
HUHTAMAKI.NS,NSE_EQ|INE275B01026
HVAX.NS,NSE_EQ|INE0TO501019
HYBRIDFIN.NS,NSE_EQ|INE965B01022
HYUNDAI.NS,NSE_EQ|INE0V6F01027
IBLFL.NS,NSE_EQ|INE0O7401018
IBULLSLTD.NS,NSE_EQ|INE126M01010
ICDSLTD.NS,NSE_EQ|INE613B01010
ICEMAKE.NS,NSE_EQ|INE520Y01019
ICICIAMC.NS,NSE_EQ|INE346A01027
ICICIB22.NS,NSE_EQ|INF109KB15Y7
ICICIBANK.NS,NSE_EQ|INE090A01021
ICICIGI.NS,NSE_EQ|INE765G01017
ICICIPRULI.NS,NSE_EQ|INE726G01019
ICICM58.NS,NSE_EQ|INE090A08SP8
ICIL.NS,NSE_EQ|INE483B01026
ICRA.NS,NSE_EQ|INE725G01011
IDBI.NS,NSE_EQ|INE008A01015
IDEA.NS,NSE_EQ|INE669E01016
IDEAFORGE.NS,NSE_EQ|INE349Y01013
IDEALTECHO.NS,NSE_EQ|INE0T9I01011
IDENTICAL.NS,NSE_EQ|INE0TD101011
IDFCFIRSTB.NS,NSE_EQ|INE092T01019
IDFNIFTYET.NS,NSE_EQ|INF194KA1U07
IEML.NS,NSE_EQ|INE0RRU01016
IEX.NS,NSE_EQ|INE022Q01020
IFBAGRO.NS,NSE_EQ|INE076C01018
IFBIND.NS,NSE_EQ|INE559A01017
IFCI.NS,NSE_EQ|INE039A01010
IFGLEXPOR.NS,NSE_EQ|INE133Y01011
IGARASHI.NS,NSE_EQ|INE188B01013
IGCL.NS,NSE_EQ|INE05J901018
IGIL.NS,NSE_EQ|INE0Q9301021
IGL.NS,NSE_EQ|INE203G01027
IGPL.NS,NSE_EQ|INE204A01010
IHF261224.NS,NSE_EQ|INE477L07BD8
IHF261224A.NS,NSE_EQ|INE477L07BF3
IHFL261224.NS,NSE_EQ|INE477L07BA4
IIFL.NS,NSE_EQ|INE530B01024
IIFL060326.NS,NSE_EQ|INE530B07583
IIFL06326.NS,NSE_EQ|INE530B07641
IIFL210425.NS,NSE_EQ|INE530B07542
IIFL21425.NS,NSE_EQ|INE530B07526
IIFL21425A.NS,NSE_EQ|INE530B07500
IIFL60326.NS,NSE_EQ|INE530B07625
IIFLCAPS.NS,NSE_EQ|INE489L01022
IIFLHF29.NS,NSE_EQ|INE477L07AS8
IIFLHFZC27.NS,NSE_EQ|INE477L07AP4
IIFLZC26.NS,NSE_EQ|INE530B07187
IIFLZC26B.NS,NSE_EQ|INE530B07351
IIFLZC28.NS,NSE_EQ|INE530B08110
IIFLZC28A.NS,NSE_EQ|INE530B07278
IIFLZC28B.NS,NSE_EQ|INE530B07369
IIFLZC28C.NS,NSE_EQ|INE477L08162
IITL.NS,NSE_EQ|INE886A01014
IKIO.NS,NSE_EQ|INE0LOJ01019
IKS.NS,NSE_EQ|INE115Q01022
IL&FSENGG.NS,NSE_EQ|INE369I01014
IL&FSTRANS.NS,NSE_EQ|INE975G01012
IMAGICAA.NS,NSE_EQ|INE172N01012
IMC1.NS,NSE_EQ|INE00QS24027
IMC1.NS,NSE_EQ|INE00QS24043
IMC1.NS,NSE_EQ|INE00QS24035
IMFA.NS,NSE_EQ|INE919H01018
IMPAL.NS,NSE_EQ|INE547E01014
IMPEXFERRO.NS,NSE_EQ|INE691G01015
INA.NS,NSE_EQ|INE0LGX01024
INCREDIBLE.NS,NSE_EQ|INE452L01012
INDBANK.NS,NSE_EQ|INE841B01017
INDGN.NS,NSE_EQ|INE065X01017
INDHOTEL.NS,NSE_EQ|INE053A01029
INDIACEM.NS,NSE_EQ|INE383A01012
INDIAGLYCO.NS,NSE_EQ|INE560A01023
INDIAMART.NS,NSE_EQ|INE933S01016
INDIANB.NS,NSE_EQ|INE562A01011
INDIANCARD.NS,NSE_EQ|INE061A01014
INDIANHUME.NS,NSE_EQ|INE323C01030
INDIASHLTR.NS,NSE_EQ|INE922K01024
INDIFRA.NS,NSE_EQ|INE0PS301014
INDIGO.NS,NSE_EQ|INE646L01027
INDIGOPNTS.NS,NSE_EQ|INE09VQ01012
INDIGRID.NS,NSE_EQ|INE219X23014
INDIQUBE.NS,NSE_EQ|INE06ST01018
INDNIPPON.NS,NSE_EQ|INE092B01025
INDOAMIN.NS,NSE_EQ|INE760F01028
INDOBORAX.NS,NSE_EQ|INE803D01021
INDOCO.NS,NSE_EQ|INE873D01024
INDOFARM.NS,NSE_EQ|INE622H01018
INDORAMA.NS,NSE_EQ|INE156A01020
INDOSTAR.NS,NSE_EQ|INE896L01010
INDOTECH.NS,NSE_EQ|INE332H01014
INDOTHAI.NS,NSE_EQ|INE337M01021
INDOUS.NS,NSE_EQ|INE250Z01010
INDOWIND.NS,NSE_EQ|INE227G01018
INDRAMEDCO.NS,NSE_EQ|INE681B01017
INDSWFTLAB.NS,NSE_EQ|INE915B01019
INDTERRAIN.NS,NSE_EQ|INE611L01021
INDUSINDBK.NS,NSE_EQ|INE095A01012
INDUSINVIT.NS,NSE_EQ|INE0NHL23019
INDUSTOWER.NS,NSE_EQ|INE121J01017
INFINIUM.NS,NSE_EQ|INE0MRE01011
INFLUX.NS,NSE_EQ|INE0MYZ01012
INFOBEAN.NS,NSE_EQ|INE344S01016
INFOLLION.NS,NSE_EQ|INE0NNZ01013
INFOMEDIA.NS,NSE_EQ|INE669A01022
INFRA.NS,NSE_EQ|INF769K01QB4
INFRABEES.NS,NSE_EQ|INF732E01268
INFRAIETF.NS,NSE_EQ|INF109KC16E5
INFY.NS,NSE_EQ|INE009A01021
INGERRAND.NS,NSE_EQ|INE177A01018
INM.NS,NSE_EQ|INE0OPC01015
INNOMET.NS,NSE_EQ|INE0S1D01010
INNOVACAP.NS,NSE_EQ|INE0DUT01020
INNOVANA.NS,NSE_EQ|INE403Y01018
INOXGREEN.NS,NSE_EQ|INE510W01014
INOXINDIA.NS,NSE_EQ|INE616N01034
INOXWIND.NS,NSE_EQ|INE066P01011
INSECTICID.NS,NSE_EQ|INE070I01018
INSPIRE.NS,NSE_EQ|INE0NDX01019
INSPIRISYS.NS,NSE_EQ|INE020G01017
INTEGRITY.NS,NSE_EQ|INE0YSH01017
INTELLECT.NS,NSE_EQ|INE306R01017
INTENTECH.NS,NSE_EQ|INE781A01025
INTERARCH.NS,NSE_EQ|INE00M901018
INTERISE.NS,NSE_EQ|INE790Z23019
INTERNET.NS,NSE_EQ|INF769K01PB6
INTLCONV.NS,NSE_EQ|INE575C01027
INVENTURE.NS,NSE_EQ|INE878H01024
INVICTA.NS,NSE_EQ|INE0XJ501010
IOB.NS,NSE_EQ|INE565A01014
IOC.NS,NSE_EQ|INE242A01010
IOLCP.NS,NSE_EQ|INE485C01029
IONEXCHANG.NS,NSE_EQ|INE570A01022
IPCALAB.NS,NSE_EQ|INE571A01038
IPHL.NS,NSE_EQ|INE0DHF01018
IPL.NS,NSE_EQ|INE0D6701023
IPSL.NS,NSE_EQ|INE02EE01019
IRB.NS,NSE_EQ|INE821I01022
IRBINVIT.NS,NSE_EQ|INE183W23014
IRBIT.NS,NSE_EQ|INE0C8K23012
IRCON.NS,NSE_EQ|INE962Y01021
IRCTC.NS,NSE_EQ|INE335Y01020
IREDA.NS,NSE_EQ|INE202E01016
IRFC.NS,NSE_EQ|INE053F01010
IRIS.NS,NSE_EQ|INE864K01010
IRISDOREME.NS,NSE_EQ|INE01GN01025
IRMENERGY.NS,NSE_EQ|INE07U701015
ISFT.NS,NSE_EQ|INE566K01011
ISGEC.NS,NSE_EQ|INE858B01029
ISHAN.NS,NSE_EQ|INE0LCW01025
ISHANCH.NS,NSE_EQ|INE561M01018
IT.NS,NSE_EQ|INF174KA1GC5
ITADD.NS,NSE_EQ|INF740KA1SX1
ITALIANE.NS,NSE_EQ|INE0R7R01018
ITBEES.NS,NSE_EQ|INF204KB15V2
ITBETA.NS,NSE_EQ|INF789F1AZD8
ITC.NS,NSE_EQ|INE154A01025
ITCHOTELS.NS,NSE_EQ|INE379A01028
ITDC.NS,NSE_EQ|INE353K01014
ITETF.NS,NSE_EQ|INF769K01KV5
ITI.NS,NSE_EQ|INE248A01017
ITIETF.NS,NSE_EQ|INF109KC16I6
ITTL.NS,NSE_EQ|INE070Y01023
IVALUE.NS,NSE_EQ|INE056801025
IVC.NS,NSE_EQ|INE050B01023
IVP.NS,NSE_EQ|INE043C01018
IVZINGOLD.NS,NSE_EQ|INF205K01361
IVZINNIFTY.NS,NSE_EQ|INF205K01DA9
IWARE.NS,NSE_EQ|INE1AII01014
IXIGO.NS,NSE_EQ|INE0HV901016
IZMO.NS,NSE_EQ|INE848A01014
J&KBANK.NS,NSE_EQ|INE168A01041
JAGRAN.NS,NSE_EQ|INE199G01027
JAGSNPHARM.NS,NSE_EQ|INE048B01035
JAIBALAJI.NS,NSE_EQ|INE091G01026
JAICORPLTD.NS,NSE_EQ|INE070D01027
JAINAM.NS,NSE_EQ|INE02KC01010
JAINIK.NS,NSE_EQ|INE0XIL01012
JAINREC.NS,NSE_EQ|INE0YD401026
JAIPURKURT.NS,NSE_EQ|INE696V01013
JAKHARIA.NS,NSE_EQ|INE00N401018
JALAN.NS,NSE_EQ|INE349X01015
JAMNAAUTO.NS,NSE_EQ|INE039C01032
JARO.NS,NSE_EQ|INE00YJ01010
JASH.NS,NSE_EQ|INE039O01029
JAYAGROGN.NS,NSE_EQ|INE785A01026
JAYBARMARU.NS,NSE_EQ|INE571B01036
JAYBEE.NS,NSE_EQ|INE0SMY01017
JAYESH.NS,NSE_EQ|INE1AE401014
JAYKAY.NS,NSE_EQ|INE903A01025
JAYNECOIND.NS,NSE_EQ|INE854B01010
JAYSREETEA.NS,NSE_EQ|INE364A01020
JBCHEPHARM.NS,NSE_EQ|INE572A01036
JBMA.NS,NSE_EQ|INE927D01051
JETFREIGHT.NS,NSE_EQ|INE982V01025
JETKNIT.NS,NSE_EQ|INE564T01017
JEYYAM.NS,NSE_EQ|INE0RXB01022
JFLLIFE.NS,NSE_EQ|INE0LA901015
JGCHEM.NS,NSE_EQ|INE0MB501011
JHS.NS,NSE_EQ|INE544H01014
JINDALPHOT.NS,NSE_EQ|INE796G01012
JINDALPOLY.NS,NSE_EQ|INE197D01010
JINDALSAW.NS,NSE_EQ|INE324A01032
JINDALSTEL.NS,NSE_EQ|INE749A01030
JINDRILL.NS,NSE_EQ|INE742C01031
JINDWORLD.NS,NSE_EQ|INE247D01039
JIOFIN.NS,NSE_EQ|INE758E01017
JISLDVREQS.NS,NSE_EQ|IN9175A01010
JISLJALEQS.NS,NSE_EQ|INE175A01038
JITFINFRA.NS,NSE_EQ|INE863T01013
JIWANRAM.NS,NSE_EQ|INE0N5H01017
JKCEMENT.NS,NSE_EQ|INE823G01014
JKIL.NS,NSE_EQ|INE576I01022
JKIPL.NS,NSE_EQ|INE1FF001016
JKLAKSHMI.NS,NSE_EQ|INE786A01032
JKPAPER.NS,NSE_EQ|INE789E01012
JKTYRE.NS,NSE_EQ|INE573A01042
JLHL.NS,NSE_EQ|INE682M01012
JMA.NS,NSE_EQ|INE412C01023
JMFINANCIL.NS,NSE_EQ|INE780C01023
JNKINDIA.NS,NSE_EQ|INE0OAF01028
JOCIL.NS,NSE_EQ|INE839G01010
JPASSOCIAT.NS,NSE_EQ|INE455F01025
JPOLYINVST.NS,NSE_EQ|INE147P01019
JPPOWER.NS,NSE_EQ|INE351F01018
JSFB.NS,NSE_EQ|INE953L01027
JSL.NS,NSE_EQ|INE220G01021
JSLL.NS,NSE_EQ|INE0J5801029
JSWCEMENT.NS,NSE_EQ|INE718I01012
JSWENERGY.NS,NSE_EQ|INE121E01018
JSWHL.NS,NSE_EQ|INE824G01012
JSWINFRA.NS,NSE_EQ|INE880J01026
JSWSTEEL.NS,NSE_EQ|INE019A01038
JTEKTINDIA.NS,NSE_EQ|INE643A01035
JTLIND.NS,NSE_EQ|INE391J01032
JUBLCPL.NS,NSE_EQ|INE03CC01015
JUBLFOOD.NS,NSE_EQ|INE797F01020
JUBLINGREA.NS,NSE_EQ|INE0BY001018
JUBLPHARMA.NS,NSE_EQ|INE700A01033
JUNIORBEES.NS,NSE_EQ|INF732E01045
JUNIPER.NS,NSE_EQ|INE696F01016
JUSTDIAL.NS,NSE_EQ|INE599M01018
JWL.NS,NSE_EQ|INE209L01016
JYOTHYLAB.NS,NSE_EQ|INE668F01031
JYOTICNC.NS,NSE_EQ|INE980O01024
JYOTIGLOBL.NS,NSE_EQ|INE1M3T01017
JYOTISTRUC.NS,NSE_EQ|INE197A01024
K2INFRA.NS,NSE_EQ|INE0DEZ01013
KABRAEXTRU.NS,NSE_EQ|INE900B01029
KAJARIACER.NS,NSE_EQ|INE217B01036
KAKATCEM.NS,NSE_EQ|INE437B01014
KALAMANDIR.NS,NSE_EQ|INE438K01021
KALANA.NS,NSE_EQ|INE0T0L01014
KALPATARU.NS,NSE_EQ|INE227J01012
KALYANI.NS,NSE_EQ|INE610E01010
KALYANIFRG.NS,NSE_EQ|INE314G01014
KALYANKJIL.NS,NSE_EQ|INE303R01014
KAMATHOTEL.NS,NSE_EQ|INE967C01018
KAMDHENU.NS,NSE_EQ|INE390H01020
KAMOPAINTS.NS,NSE_EQ|INE0BTI01037
KANANIIND.NS,NSE_EQ|INE879E01037
KANDARP.NS,NSE_EQ|INE0MOT01016
KANORICHEM.NS,NSE_EQ|INE138C01024
KANPRPLA.NS,NSE_EQ|INE694E01014
KANSAINER.NS,NSE_EQ|INE531A01024
KAPSTON.NS,NSE_EQ|INE542Z01028
KARMAENG.NS,NSE_EQ|INE725L01011
KARNIKA.NS,NSE_EQ|INE0MGA01012
KARURVYSYA.NS,NSE_EQ|INE036D01028
KATARIA.NS,NSE_EQ|INE0SVY01018
KAUSHALYA.NS,NSE_EQ|INE234I01028
KAVDEFENCE.NS,NSE_EQ|INE641C01019
KAYA.NS,NSE_EQ|INE587G01015
KAYNES.NS,NSE_EQ|INE918Z01012
KAYTEX.NS,NSE_EQ|INE13ZD01013
KCEIL.NS,NSE_EQ|INE0RCG01017
KCK.NS,NSE_EQ|INE0J1E01027
KCP.NS,NSE_EQ|INE805C01028
KCPSUGIND.NS,NSE_EQ|INE790B01024
KDDL.NS,NSE_EQ|INE291D01011
KDL.NS,NSE_EQ|INE0O4R01018
KEC.NS,NSE_EQ|INE389H01022
KECL.NS,NSE_EQ|INE134B01017
KEEPLEARN.NS,NSE_EQ|INE055C01020
KEI.NS,NSE_EQ|INE878B01027
KEL.NS,NSE_EQ|INE0OWX01025
KELLTONTEC.NS,NSE_EQ|INE164B01030
KEN.NS,NSE_EQ|INE15DO01012
KERNEX.NS,NSE_EQ|INE202H01019
KESORAMIND.NS,NSE_EQ|INE087A01019
KEYFINSERV.NS,NSE_EQ|INE681C01015
KFINTECH.NS,NSE_EQ|INE138Y01010
KHADIM.NS,NSE_EQ|INE834I01025
KHAICHEM.NS,NSE_EQ|INE745B01028
KHAITANLTD.NS,NSE_EQ|INE731C01018
KHANDSE.NS,NSE_EQ|INE060B01014
KHFM.NS,NSE_EQ|INE00UG01014
KICL.NS,NSE_EQ|INE029L01018
KILITCH.NS,NSE_EQ|INE729D01010
KIMS.NS,NSE_EQ|INE967H01025
KINGFA.NS,NSE_EQ|INE473D01015
KIOCL.NS,NSE_EQ|INE880L01014
KIRIINDUS.NS,NSE_EQ|INE415I01015
KIRLOSBROS.NS,NSE_EQ|INE732A01036
KIRLOSENG.NS,NSE_EQ|INE146L01010
KIRLOSIND.NS,NSE_EQ|INE250A01039
KIRLPNU.NS,NSE_EQ|INE811A01020
KITEX.NS,NSE_EQ|INE602G01020
KKCL.NS,NSE_EQ|INE401H01017
KKJEWELS.NS,NSE_EQ|INE0XOW01017
KKVAPOW.NS,NSE_EQ|INE239T01016
KLL.NS,NSE_EQ|INE0Q2V01012
KMEW.NS,NSE_EQ|INE0CJD01029
KMSUGAR.NS,NSE_EQ|INE157H01023
KNAGRI.NS,NSE_EQ|INE0KNW01016
KNRCON.NS,NSE_EQ|INE634I01029
KODYTECH.NS,NSE_EQ|INE0Q7P01013
KOHINOOR.NS,NSE_EQ|INE080B01012
KOKUYOCMLN.NS,NSE_EQ|INE760A01029
KOLTEPATIL.NS,NSE_EQ|INE094I01018
KONSTELEC.NS,NSE_EQ|INE0QEI01011
KONTOR.NS,NSE_EQ|INE0KZ301010
KOPRAN.NS,NSE_EQ|INE082A01010
KORE.NS,NSE_EQ|INE0J6801010
KOTAKBANK.NS,NSE_EQ|INE237A01036
KOTARISUG.NS,NSE_EQ|INE419A01022
KOTHARIPET.NS,NSE_EQ|INE720A01015
KOTHARIPRO.NS,NSE_EQ|INE823A01017
KOTYARK.NS,NSE_EQ|INE0J0B01017
KPEL.NS,NSE_EQ|INE127T01021
KPIGREEN.NS,NSE_EQ|INE542W01025
KPIL.NS,NSE_EQ|INE220B01022
KPITTECH.NS,NSE_EQ|INE04I401011
KPRMILL.NS,NSE_EQ|INE930H01031
KRBL.NS,NSE_EQ|INE001B01026
KREBSBIO.NS,NSE_EQ|INE268B01013
KRIDHANINF.NS,NSE_EQ|INE524L01026
KRISHANA.NS,NSE_EQ|INE506W01012
KRISHCA.NS,NSE_EQ|INE0NR701018
KRISHIVAL.NS,NSE_EQ|INE0GGO01015
KRISHNADEF.NS,NSE_EQ|INE0J5601015
KRISHPP.NS,NSE_EQ|IN90GGO01013
KRITI.NS,NSE_EQ|INE479D01038
KRITIKA.NS,NSE_EQ|INE00Z501029
KRITINUT.NS,NSE_EQ|INE798K01010
KRMAYURVED.NS,NSE_EQ|INE1MTV01019
KRN.NS,NSE_EQ|INE0Q3J01015
KRONOX.NS,NSE_EQ|INE0ATZ01017
KROSS.NS,NSE_EQ|INE0O6601022
KRSNAA.NS,NSE_EQ|INE08LI01020
KRT.NS,NSE_EQ|INE1JAR25012
KRYSTAL.NS,NSE_EQ|INE0QN801017
KSB.NS,NSE_EQ|INE999A01023
KSCL.NS,NSE_EQ|INE455I01029
KSHINTL.NS,NSE_EQ|INE987S01020
KSHITIJPOL.NS,NSE_EQ|INE013801027
KSL.NS,NSE_EQ|INE907A01026
KSOLVES.NS,NSE_EQ|INE0D6I01023
KSR.NS,NSE_EQ|INE1SPP01016
KTKBANK.NS,NSE_EQ|INE614B01018
KUANTUM.NS,NSE_EQ|INE529I01021
KWIL.NS,NSE_EQ|INE2KCE01013
LAGNAM.NS,NSE_EQ|INE548Z01017
LAKPRE.NS,NSE_EQ|INE651C01018
LAKSHYA.NS,NSE_EQ|INE0VZS01015
LAL.NS,NSE_EQ|INE740X01023
LALPATHLAB.NS,NSE_EQ|INE600L01024
LAMBODHARA.NS,NSE_EQ|INE112F01022
LAMOSAIC.NS,NSE_EQ|INE0R0201012
LANCORHOL.NS,NSE_EQ|INE572G01025
LANDMARK.NS,NSE_EQ|INE559R01029
LAOPALA.NS,NSE_EQ|INE059D01020
LASA.NS,NSE_EQ|INE670X01014
LATENTVIEW.NS,NSE_EQ|INE0I7C01011
LATTEYS.NS,NSE_EQ|INE262Z01023
LAURUSLABS.NS,NSE_EQ|INE947Q01028
LAXMICOT.NS,NSE_EQ|INE801V01019
LAXMIDENTL.NS,NSE_EQ|INE0WO601020
LAXMIINDIA.NS,NSE_EQ|INE06WU01026
LCCINFOTEC.NS,NSE_EQ|INE938A01021
LEMERITE.NS,NSE_EQ|INE0G1L01017
LEMONTREE.NS,NSE_EQ|INE970X01018
LENSKART.NS,NSE_EQ|INE956O01016
LEXUS.NS,NSE_EQ|INE500X01013
LFIC.NS,NSE_EQ|INE850E01012
LGBBROSLTD.NS,NSE_EQ|INE337A01034
LGEINDIA.NS,NSE_EQ|INE324D01010
LGHL.NS,NSE_EQ|INE258Y01016
LIBAS.NS,NSE_EQ|INE908V01012
LIBERTSHOE.NS,NSE_EQ|INE557B01019
LICHSGFIN.NS,NSE_EQ|INE115A01026
LICI.NS,NSE_EQ|INE0J1Y01017
LICMFGOLD.NS,NSE_EQ|INF767K01SM1
LICNETFGSC.NS,NSE_EQ|INF767K01MV5
LICNETFN50.NS,NSE_EQ|INF767K01OS7
LICNETFSEN.NS,NSE_EQ|INF767K01OT5
LICNFNHGP.NS,NSE_EQ|INF767K01PC8
LICNMID100.NS,NSE_EQ|INF767K01RN1
LIKHITHA.NS,NSE_EQ|INE060901027
LINC.NS,NSE_EQ|INE802B01027
LINCOLN.NS,NSE_EQ|INE405C01035
LINDEINDIA.NS,NSE_EQ|INE473A01011
LIQGRWBEES.NS,NSE_EQ|INF204KC1FU1
LIQUID.NS,NSE_EQ|INF769K01KS1
LIQUID1.NS,NSE_EQ|INF174KA1LV5
LIQUIDADD.NS,NSE_EQ|INF740KA1UM0
LIQUIDBEES.NS,NSE_EQ|INF732E01037
LIQUIDBETF.NS,NSE_EQ|INF0QA701854
LIQUIDCASE.NS,NSE_EQ|INF0R8F01034
LIQUIDETF.NS,NSE_EQ|INF740KA1EU7
LIQUIDIETF.NS,NSE_EQ|INF109KC1KT9
LIQUIDPLUS.NS,NSE_EQ|INF769K01MY5
LIQUIDSBI.NS,NSE_EQ|INF200KA13Z8
LIQUIDSHRI.NS,NSE_EQ|INF680P01422
LLOYDS.NS,NSE_EQ|INE0DTQ01028
LLOYDSENGG.NS,NSE_EQ|INE093R01011
LLOYDSENT.NS,NSE_EQ|INE080I01025
LLOYDSME.NS,NSE_EQ|INE281B01032
LMW.NS,NSE_EQ|INE269B01029
LODHA.NS,NSE_EQ|INE670K01029
LOKESHMACH.NS,NSE_EQ|INE397H01017
LORDSCHLO.NS,NSE_EQ|INE846D01012
LOTUSDEV.NS,NSE_EQ|INE0V9Q01010
LOTUSEYE.NS,NSE_EQ|INE947I01017
LOVABLE.NS,NSE_EQ|INE597L01014
LOWVOL.NS,NSE_EQ|INF769K01JU9
LOWVOL1.NS,NSE_EQ|INF174KA1IY5
LOWVOLIETF.NS,NSE_EQ|INF109KC19U5
LOYALTEX.NS,NSE_EQ|INE970D01010
LPDC.NS,NSE_EQ|INE197J01017
LRRPL.NS,NSE_EQ|INE0H4B01011
LT.NS,NSE_EQ|INE018A01030
LTF.NS,NSE_EQ|INE498L01015
LTFL28.NS,NSE_EQ|INE498L07152
LTFOODS.NS,NSE_EQ|INE818H01020
LTGILTBEES.NS,NSE_EQ|INF204KB1882
LTGILTCASE.NS,NSE_EQ|INF0R8F01133
LTM.NS,NSE_EQ|INE214T01019
LTTS.NS,NSE_EQ|INE010V01017
LUMAXIND.NS,NSE_EQ|INE162B01018
LUMAXTECH.NS,NSE_EQ|INE872H01027
LUPIN.NS,NSE_EQ|INE326A01037
LUXIND.NS,NSE_EQ|INE150G01020
LXCHEM.NS,NSE_EQ|INE576O01020
LYKALABS.NS,NSE_EQ|INE933A01014
LYPSAGEMS.NS,NSE_EQ|INE142K01011
M&M.NS,NSE_EQ|INE101A01026
M&MFIN.NS,NSE_EQ|INE774D08MG3
M&MFIN.NS,NSE_EQ|INE774D01024
MAANALU.NS,NSE_EQ|INE215I01027
MACOBSTECH.NS,NSE_EQ|INE0R0J01010
MACPOWER.NS,NSE_EQ|INE155Z01011
MADHAV.NS,NSE_EQ|INE925C01016
MADHAVBAUG.NS,NSE_EQ|INE0JR301013
MADHUCON.NS,NSE_EQ|INE378D01032
MADHUSUDAN.NS,NSE_EQ|INE0P6701019
MADRASFERT.NS,NSE_EQ|INE414A01015
MAFANG.NS,NSE_EQ|INF769K01HF4
MAGADSUGAR.NS,NSE_EQ|INE347W01011
MAGNUM.NS,NSE_EQ|INE387I01016
MAGSON.NS,NSE_EQ|INE0O1S01012
MAHABANK.NS,NSE_EQ|INE457A01014
MAHAPEXLTD.NS,NSE_EQ|INE843B01013
MAHASTEEL.NS,NSE_EQ|INE451L01014
MAHEPC.NS,NSE_EQ|INE215D01010
MAHESHWARI.NS,NSE_EQ|INE263W01010
MAHICKRA.NS,NSE_EQ|INE961Y01015
MAHKTECH.NS,NSE_EQ|INF769K01HS7
MAHLIFE.NS,NSE_EQ|INE813A01018
MAHLOG.NS,NSE_EQ|INE766P01016
MAHSCOOTER.NS,NSE_EQ|INE288A01013
MAHSEAMLES.NS,NSE_EQ|INE271B01025
MAITHANALL.NS,NSE_EQ|INE683C01011
MAITREYA.NS,NSE_EQ|INE0PLQ01011
MAKEINDIA.NS,NSE_EQ|INF769K01IB1
MAKS.NS,NSE_EQ|INE0CDK01019
MAL.NS,NSE_EQ|INE00C401011
MALLCOM.NS,NSE_EQ|INE389C01015
MALUPAPER.NS,NSE_EQ|INE383H01017
MAMATA.NS,NSE_EQ|INE0TO701015
MANAKALUCO.NS,NSE_EQ|INE859Q01017
MANAKCOAT.NS,NSE_EQ|INE830Q01018
MANAKSIA.NS,NSE_EQ|INE015D01022
MANAKSTEEL.NS,NSE_EQ|INE824Q01011
MANALIPETC.NS,NSE_EQ|INE201A01024
MANAPPURAM.NS,NSE_EQ|INE522D01027
MANAV.NS,NSE_EQ|INE104Y01012
MANBA.NS,NSE_EQ|INE939X01013
MANCREDIT.NS,NSE_EQ|INE545L01039
MANDEEP.NS,NSE_EQ|INE0R3T01013
MANGALAM.NS,NSE_EQ|INE584F01014
MANGLMCEM.NS,NSE_EQ|INE347A01017
MANILAM.NS,NSE_EQ|INE1ERK01013
MANINDS.NS,NSE_EQ|INE993A01026
MANINFRA.NS,NSE_EQ|INE949H01023
